alpha_t,alpha_r,SNR_STAR(dB),SNR_OMA(dB),SNR_STAR,SNR_OMA,C_STAR,C_OMA
0.7497849864853774,0.2502150135146226,1.3698410987854004,2.5485658645629883,0.7294842003944952,0.5560878593367508,0.7903418341117511,0.3189617598056837
0.7742978834812113,0.2257021165187887,2.0388331413269043,1.415510892868042,0.62534068620343,0.7218532409820012,0.7007421518521638,0.3919810912482256
0.820855302383306,0.179144697616694,1.04914128780365,3.4814107418060303,0.7853909112970535,0.44859964526019713,0.836239986884645,0.2673294635600325
0.7952827314308827,0.2047172685691173,0.6867050528526306,4.149993896484375,0.8537475978060839,0.38459232254579695,0.8904448231530034,0.23473062683014667
0.7298751730354307,0.2701248269645693,9.017330169677734,10.078254699707031,0.12539117817613785,0.0982142557591752,0.17042655941674378,0.06757977196519968
0.7133227798733113,0.2866772201266887,6.8873209953308105,7.435405254364014,0.2047707403411926,0.18049263057052337,0.2687586375417556,0.11969451766064096
0.7877951764487152,0.2122048235512847,8.404799461364746,9.702019691467283,0.14438432732646012,0.1071021109808364,0.1945716447841985,0.07339414593409395
0.7434238785218722,0.2565761214781278,0.9220082759857178,2.6898000240325928,0.8087218414139864,0.5382945683478465,0.8549705567328825,0.3106658958641178
0.7706710794322019,0.229328920567798,1.7190721035003662,1.2580595016479492,0.6731204571898156,0.7485038695027915,0.7425413167058755,0.40306049438793495
0.7245950958648262,0.2754049041351738,1.7596064805984497,1.4029655456542969,0.6668671921064554,0.7239414535411962,0.7371391619595213,0.3928553900789329
0.7606638406235493,0.2393361593764507,1.4119420051574707,2.332366466522217,0.7224466797847396,0.584471519381711,0.7844593234225893,0.3320008638720496
0.7602841831888176,0.2397158168111823,9.311758041381836,10.590578079223633,0.11717209522182782,0.08728551769449217,0.15985144347462318,0.06036541860644751
0.785673603970437,0.214326396029563,5.977713584899902,2.29876971244812,0.25248096504271045,0.5890104890758544,0.3247886777940068,0.3340643239819113
0.7827741397368838,0.2172258602631162,2.677035093307495,1.2524194717407229,0.5398790694711273,0.7494765566504049,0.6228170569430749,0.40346166614689494
0.8145679357651094,0.1854320642348905,6.2212395668029785,7.156296730041504,0.23871298491487697,0.19247322666948707,0.30884194760138556,0.1269784376500822
0.7278758649777364,0.2721241350222636,6.564658164978027,7.113337516784668,0.22056377362388913,0.19438656629615966,0.28754767691936195,0.12813492207800228
0.7578689754820754,0.2421310245179245,2.3744211196899414,0.4251433908939361,0.5788391379015349,0.9067460260801676,0.658864187807427,0.4655563464934448
0.7567525762945305,0.2432474237054694,1.9885636568069456,0.5604544878005981,0.632621043692375,0.8789305322159077,0.7071899581796667,0.4549558642251072
0.7591858996886016,0.2408141003113983,9.575361251831056,7.167205333709717,0.11027165046332071,0.19199037930759383,0.15091270434850249,0.12668629584414948
0.7227712023236172,0.2772287976763827,2.412850856781006,0.3099079728126526,0.5737397162907961,0.9311276058927681,0.6541969505862334,0.47472174923546495
0.7521502178148296,0.2478497821851704,5.229640960693359,4.576297760009766,0.29994104755674966,0.3486343895405246,0.37844619838756216,0.2157496456452119
0.7912592239386137,0.2087407760613863,4.040057182312012,3.855029582977295,0.39445210840301936,0.411620543444284,0.47969838674634085,0.24867616552868527
0.7245982535160738,0.2754017464839262,4.369338512420654,4.003897666931152,0.36565048074622947,0.3977500412026501,0.44958829313279486,0.2415531937473535
0.8058391511561471,0.1941608488438528,4.576416015625,4.787511348724365,0.34862489657788187,0.33208469857541073,0.4314891362043342,0.20684290844552844
0.7570361816774838,0.2429638183225162,3.5573079586029053,2.834228277206421,0.440828032895839,0.520687524536482,0.5268981558504241,0.302361867091686
0.7735742887207447,0.2264257112792552,1.268592357635498,2.7995765209198,0.746690737813464,0.524858636542744,0.8046241929603614,0.3043377512355058
0.7171379029850756,0.2828620970149244,13.491878509521484,14.859366416931152,0.04475196908852633,0.03266354808586333,0.06316047777166439,0.023185143281025777
0.7109393251634224,0.2890606748365776,4.275943756103516,3.7730941772460938,0.373598930571141,0.41946002874611465,0.4579608212288116,0.25267111204729265
0.7871322020896276,0.2128677979103723,5.47919225692749,1.7705919742584229,0.2831918654566959,0.6651824809202505,0.3597369012520399,0.3678401426702252
0.7407794717024853,0.2592205282975147,5.344799995422363,5.551755428314209,0.29209222736302376,0.278499523959324,0.3697090508449189,0.17722581170094617
0.7687024916186844,0.2312975083813155,11.542470932006836,8.194479942321777,0.07010563167507576,0.15154862688372378,0.0977532141703609,0.10178766682581197
0.7455548817142396,0.2544451182857604,4.317979335784912,4.046478748321533,0.37000029167126297,0.393869294527381,0.45417620033371436,0.23954764180185376
0.7458729323124319,0.2541270676875681,1.6783756017684937,1.5258234739303589,0.67945772369716,0.7037487761565859,0.7479954796568955,0.38435631035428613
0.7998204385253735,0.2001795614746264,3.1296944618225098,2.275819540023804,0.48644142698720283,0.5921313375583797,0.5718626151729137,0.33547967555029096
0.7383084456649374,0.2616915543350626,2.941563129425049,1.5540993213653564,0.5079765767677975,0.6991817242695759,0.5926140195592384,0.3824200771388152
0.7353928422720094,0.2646071577279906,2.350362777709961,0.2370517253875732,0.5820545951745956,0.946879747046437,0.6617993866808641,0.4805818879208409
0.7534672683204566,0.2465327316795433,3.546304702758789,2.794008255004883,0.441946327895342,0.5255320107025462,0.5280174656048785,0.30465622637168777
0.7646337175866745,0.2353662824133254,8.485679626464844,5.213421821594238,0.14172029163210476,0.3010633001054923,0.19120925026134636,0.18984557731021434
0.7662247366677929,0.2337752633322071,1.310955047607422,2.676150321960449,0.7394426479430782,0.5399890681498191,0.7986251119028176,0.31146005488150996
0.7718634158328689,0.2281365841671311,3.969927310943604,3.630817413330078,0.40087342709944923,0.43342929221970133,0.4863266100548286,0.2597353707475714
0.7293247742451353,0.2706752257548647,3.3102798461914062,2.220080852508545,0.4666293111680542,0.5997799100621245,0.5525042776113314,0.3389367198992774
0.7930775055160793,0.2069224944839207,3.2019689083099365,1.6869189739227295,0.47841315077254465,0.6781224190672537,0.5640494949766944,0.3734239821257887
0.7415737725763126,0.2584262274236873,6.3171916007995605,3.450857639312744,0.23349674991612196,0.4517667212381234,0.30275391435220667,0.2689048254440626
0.7468341604348236,0.2531658395651763,3.760519504547119,3.132274389266968,0.42067630393099253,0.486152542151675,0.5065778790627351,0.28579110252473533
0.6759755129975709,0.3240244870024291,13.61564826965332,14.732132911682127,0.043494583159280946,0.033634634203199364,0.061423111403808156,0.02386315831337132
0.8701950568117435,0.1298049431882565,3.4435362815856934,3.2336134910583496,0.45252895410523675,0.4749398939050373,0.5385669219965534,0.2803280818026677
0.7514958519926501,0.2485041480073498,2.3869075775146484,0.4180575013160705,0.5771773000064245,0.9082266681077253,0.6573448512901483,0.46611627580067144
0.7375307690944717,0.2624692309055283,3.193089008331299,2.0462961196899414,0.47939234973024786,0.6242670146133916,0.5650047204177798,0.3498944089319499
0.7218818163433421,0.2781181836566578,5.699820518493652,5.932976722717285,0.26916460396721154,0.255095224050626,0.34387919126492966,0.1638984127868278
0.6829062216190742,0.3170937783809258,3.450476884841919,2.1937272548675537,0.45180633024689343,0.6034305236052694,0.5378490118544361,0.3405809216912607
0.793340573084328,0.2066594269156719,6.26904296875,7.104305744171143,0.23609984563134961,0.19479124150456395,0.3057952812514909,0.12837928351481634
0.7762690708140509,0.223730929185949,5.297110557556152,5.687469959259033,0.29531733747012656,0.26993114945950614,0.37330558448284323,0.17237514100819734
0.7539370402228797,0.2460629597771203,10.85334587097168,12.26466178894043,0.08216094256144468,0.05936545778199661,0.11391507750881148,0.041600186627101673
0.7637002593024265,0.2362997406975735,5.619405746459961,2.364337682723999,0.27419493324911737,0.5801846463649808,0.34958600578787313,0.3300465744007387
0.7756459616295596,0.2243540383704404,1.7269502878189087,1.2060587406158447,0.6719005107440876,0.7575200390616491,0.7414889999746461,0.40677056942559053
0.7876732480227367,0.2123267519772632,7.916190624237059,9.12458038330078,0.1615775198409798,0.12233253114176666,0.2160854380539415,0.08325009463642387
0.7196423055098335,0.2803576944901664,1.8332666158676147,1.2152899503707886,0.6556519216386565,0.755911591320319,0.7273993976504234,0.40611010410672965
0.7775225392904423,0.2224774607095576,3.72910213470459,3.2527871131896973,0.42373055952699223,0.472847708465339,0.5096761426424421,0.2793041321589163
0.7569193935453309,0.2430806064546691,10.864566802978516,12.294031143188477,0.08194893609551109,0.05896535067351428,0.1136324110129613,0.041327692573863165
0.7439304017396565,0.2560695982603435,1.5682837963104248,1.8902604579925537,0.6969018547605718,0.6471038060424005,0.7629031248423496,0.35996574072074383
0.7323268765128356,0.2676731234871644,0.914365291595459,4.644095420837402,0.810146333494004,0.3432341235745323,0.85610633049774,0.2128553930684294
0.8054237671558169,0.1945762328441831,1.7395284175872805,1.0042263269424438,0.6699573533646053,0.7935556119955928,0.7398112602592072,0.4214112395020251
0.7288849384923259,0.271115061507674,17.134929656982422,18.686994552612305,0.019342251871624982,0.013530085615795055,0.027638528614590072,0.009694457191994492
0.7449706928522977,0.2550293071477023,5.434548854827881,5.702505111694336,0.2861179564565705,0.26899827116658415,0.3630229656758741,0.1718450518546416
0.7088830465782544,0.2911169534217456,1.7266737222671509,1.5977917909622192,0.6719432997870409,0.6921828279929585,0.7415259224767571,0.3794427247695108
0.8243150840973552,0.1756849159026448,3.255221366882324,2.647996187210083,0.47258274798168404,0.5435010422836521,0.558348704852767,0.31310322858275413
0.7659318179688251,0.2340681820311748,3.310867547988892,0.6107417941093445,0.4665661696035776,0.8688120196913595,0.5524421651319174,0.4510607291915445
0.7529965723385529,0.2470034276614471,8.55598258972168,5.493312358856201,0.13944461290061635,0.2822726263734285,0.18833079855172696,0.17935151432547877
0.7515425618087315,0.2484574381912685,8.607304573059082,9.73318862915039,0.13780644923556562,0.10633620015983002,0.1862551635524121,0.07289493356311036
0.7492292427908608,0.2507707572091392,3.0196328163146973,1.775092601776123,0.4989266685137137,0.6644935041956967,0.5839298045269666,0.3675416201345698
0.7563550217395663,0.2436449782604337,1.7904880046844482,1.124614119529724,0.6621420964473513,0.7718600940534824,0.7330437233097455,0.4126323466463184
0.714400918275509,0.285599081724491,5.2130513191223145,5.2069902420043945,0.3010889853167239,0.30150948285308277,0.379719635602942,0.19009291165867145
0.7255566623994143,0.2744433376005857,1.7143899202346802,1.5343774557113647,0.6738465481285284,0.7023640176766554,0.7431672731681198,0.3837697812453533
0.7669081924269214,0.2330918075730785,1.930050253868103,0.6637176871299744,0.6412021569479344,0.858278495583296,0.7147529554045308,0.4469833655234225
0.7329471045825829,0.267052895417417,1.3250679969787598,2.81506896018982,0.7370436354416542,0.5229896617357057,0.7966339957550262,0.30345307432256613
0.7344032062625201,0.2655967937374799,4.346338272094727,4.025956153869629,0.3675921029550248,0.3957349292271222,0.4516379971874569,0.24051248918335255
0.7715914560242323,0.2284085439757677,1.6017532348632812,1.6222505569458008,0.6915517370279987,0.6882955223651925,0.7583473034175934,0.37778372907649754
0.8172868309404508,0.1827131690595491,4.491527557373047,4.717759609222412,0.35550625326477686,0.33746134962653934,0.4388317686778553,0.20974860033341283
0.7695638825751857,0.2304361174248143,2.0700483322143555,0.2692328691482544,0.6208621246768635,0.939889316453712,0.6967613761702396,0.4779871697219936
0.7437956115571451,0.2562043884428548,3.338041305541992,2.357311487197876,0.4636559842495304,0.5811240527524026,0.5495765043469419,0.33047528197263226
0.717610799165542,0.2823892008344579,8.222325325012207,5.741106033325195,0.15058006057053225,0.26661795725425763,0.20236137380057223,0.17049071911006294
0.7963785181946985,0.2036214818053014,1.7161239385604858,1.1245808601379397,0.6735775534542813,0.7718660051798357,0.7429354069500247,0.4126347531394946
0.7352293901685413,0.2647706098314587,2.966100215911865,1.5856738090515137,0.50511466597306,0.6941169009364001,0.5898734017550973,0.38026671495673114
0.7911522949205535,0.2088477050794465,9.151597023010254,10.581550598144531,0.1215738857051984,0.08746714281684491,0.1655246636960099,0.06048590571686069
0.7786152023511342,0.2213847976488657,1.3871831893920898,2.3209385871887207,0.7265770586068917,0.586011503377046,0.7879147243384941,0.33270161748968224
0.7898010637186168,0.2101989362813832,1.7997777462005615,0.9092555046081544,0.6607272604073934,0.8111000899043458,0.731815160376533,0.4284331393004402
0.7585707427229017,0.2414292572770983,2.0451834201812744,0.3976112306118011,0.6244269776387062,0.91251261474645,0.699930892103015,0.46773463185614145
0.7483757387011519,0.2516242612988481,6.019382953643799,6.385290145874023,0.2500700636439001,0.22986401353048477,0.32200895699846693,0.14924940255826216
0.7521225508791715,0.2478774491208285,1.146941900253296,3.423157215118408,0.7679020199177545,0.45465741511078683,0.8220383203765363,0.2703397127469125
0.7813298658421614,0.2186701341578386,4.3248443603515625,4.260918617248535,0.3694158830086276,0.3748936965543275,0.4535606505680234,0.22966003863406917
0.7973819061833775,0.2026180938166225,2.3029372692108154,1.619981050491333,0.588445536647181,0.6886553011374916,0.667615624923267,0.37793743313667055
0.7310907626241204,0.2689092373758796,1.2779229879379272,3.008164882659912,0.7450882269321524,0.5002458699081291,0.8032999770308322,0.29259947910359996
0.7933850202837461,0.2066149797162538,1.2859739065170288,2.6215407848358154,0.7437082674318772,0.5468219276382728,0.8021586890051676,0.31465356061060396
0.803781047008056,0.196218952991944,6.218670845031738,7.09502649307251,0.23885421825853845,0.1952078825827619,0.30900642882673296,0.1286307840352048
0.7479982064942046,0.2520017935057954,2.437240600585937,0.5159087181091309,0.5705266556293013,0.8879921533324177,0.6512484292158296,0.458426384370022
0.7508032415489906,0.2491967584510094,3.014059543609619,1.7730774879455566,0.4995673488494458,0.6648018988006303,0.5845463182514361,0.3676752578310165
0.763496203623606,0.2365037963763939,2.2339234352111816,0.1159437671303749,0.5978712315465287,0.9736561767116296,0.6761511497586553,0.4904353425778742
0.7799765622178411,0.2200234377821589,1.968427777290344,0.4842078983783722,0.6355609745046128,0.8944976628192491,0.7097855447925455,0.46090768002065596
0.7033112964941678,0.2966887035058322,1.440883994102478,2.569434404373169,0.7176482011474666,0.5534221784672482,0.7804345822086522,0.3177249844081572
0.7150053221297742,0.2849946778702258,5.530370712280273,5.657846450805664,0.279874240974565,0.2717786611830418,0.35600205957238457,0.17342380378621788
0.746193546181728,0.253806453818272,6.6651482582092285,7.349788665771484,0.2155188069115878,0.18408615783833013,0.2815722153972288,0.1218870299106999
0.7577422636236182,0.2422577363763818,0.8436111211776733,4.882274627685547,0.8234531360915397,0.32491707672032377,0.8666731219678891,0.20295103389525734
0.762375170762011,0.237624829237989,18.30919647216797,20.076602935791016,0.014759795924610231,0.009825161695634564,0.021138267075411176,0.007052765206690017
0.7903914828530008,0.2096085171469992,2.293066501617432,0.4119100570678711,0.5897844933085444,0.9095131744922114,0.6688312111026126,0.46660243686133734
0.7444363340998283,0.2555636659001716,2.8981661796569824,1.5013368129730225,0.5130779868425845,0.707727903313206,0.5974863486461788,0.3860390624756235
0.7575591962269391,0.2424408037730608,2.670248508453369,1.0954582691192627,0.5407233812271452,0.7770593188850459,0.6236078661652091,0.41474591992722937
0.8088428847274265,0.1911571152725735,2.448683977127075,0.8821427822113037,0.5690253338876206,0.816179574025599,0.649868646620204,0.43045342778689016
0.7718958037335685,0.2281041962664315,6.330832958221436,7.066006660461426,0.23276447825471744,0.19651664176605174,0.3018971967316482,0.1294202313786109
0.7975669780168145,0.2024330219831854,3.0050582885742188,2.017481803894043,0.5006038336593108,0.6284226353111563,0.5855431490745289,0.3517375902002769
0.7400685620502437,0.2599314379497562,6.712932586669922,7.374813556671143,0.2131605054284411,0.18302846790440294,0.2787704367460101,0.12124239525404551
0.7505521281394081,0.2494478718605919,14.828132629394531,16.446958541870117,0.03289930602368672,0.022662308424296188,0.046699617435278944,0.016164916926181844
0.7448939745842666,0.2551060254157333,1.8476797342300413,1.0237866640090942,0.6534795880184342,0.7899895265857493,0.7255052357640769,0.41997557307800454
0.811161397888906,0.188838602111094,3.2976388931274414,2.6582131385803223,0.46798950162596004,0.5422239371553839,0.5538416507381264,0.3125061328102131
0.7547784602949557,0.2452215397050443,15.115347862243652,16.768003463745117,0.03079393677604881,0.02104745810001,0.0437559562713145,0.015024961988528006
0.758296166688698,0.2417038333113019,7.0577006340026855,7.914124488830566,0.19689284601855603,0.16165440786806518,0.2592939981983479,0.108090465433215
0.760303943071481,0.239696056928519,9.250527381896973,6.057436466217041,0.11883579114187912,0.24788848507792902,0.16199831094406847,0.1597445082806559
0.7354494382733741,0.2645505617266259,6.793601989746094,7.449889659881592,0.20923763425121586,0.17989166191751277,0.2740977847586245,0.11932719844193493
0.7284413752953247,0.2715586247046753,3.2468395233154297,0.5957757830619812,0.4734957090596951,0.8718111551824335,0.5592428592217963,0.45221744523184193
0.7995954325211042,0.2004045674788958,1.683275580406189,1.2085001468658447,0.6786915498222442,0.7570943153870465,0.7473371674861442,0.4065958164156723
0.7778424389999914,0.2221575610000086,1.6702120304107666,1.3690739870071411,0.6807361231152871,0.7296130634978143,0.7490932381041014,0.3952246623385359
0.793699832887541,0.206300167112459,0.3140769898891449,9.242633819580078,0.9302341972874976,0.11905197871702833,0.9487759017768053,0.08113852472358496
0.6900421963957676,0.3099578036042324,0.7834801077842712,5.640878677368164,0.834933697325862,0.27284257038482423,0.8757279343124525,0.1740269963556125
0.7744197783034148,0.2255802216965852,0.8586386442184448,4.70328426361084,0.8206087351114784,0.33858800900914593,0.8644209077263778,0.21035599794917445
0.7739244854041921,0.2260755145958078,3.612080812454224,3.0275192260742188,0.43530325913777357,0.49802148323037043,0.5213555900236465,0.29152915686751585
0.7568252557654905,0.2431747442345094,4.706084728240967,4.712493896484375,0.3383697474071408,0.3378707612828406,0.4204767400891958,0.20996937896812154
0.8150311726790938,0.1849688273209062,3.37636137008667,2.8256945610046387,0.45958290185385325,0.5217116609607844,0.5455561558191265,0.30284750901644913
0.8056040032922529,0.1943959967077471,2.841440439224243,1.726965308189392,0.5198235562978332,0.6718981869344222,0.6039038439124318,0.370743497370544
0.7860466717086211,0.2139533282913789,4.603214740753174,0.9167051315307616,0.3464802833808743,0.8097099700891223,0.42919310449469317,0.42787925245496305
0.752227083213431,0.247772916786569,2.335636138916016,0.3000285625457763,0.5840316539739375,0.9332481630190218,0.6636011653259413,0.47551342109658534
0.7682868845987663,0.2317131154012337,6.939756870269775,7.823615074157715,0.20231324359024866,0.16505872747643519,0.2658128162649884,0.1102013395443187
0.7513194669899617,0.2486805330100383,4.124783992767334,3.769129514694214,0.38683129417739087,0.4198431275075354,0.47179229677679,0.25286577061533205
0.7494090937833436,0.2505909062166563,4.688741683959961,4.643488883972168,0.33972368918617785,0.34328206309396775,0.4219354832607355,0.21288113723006996
0.7759591113951503,0.2240408886048497,7.248058319091797,8.249903678894043,0.18844914357203224,0.14962688411053823,0.24908016841602726,0.10058285241682052
0.7938417690133899,0.2061582309866101,4.43928337097168,4.5100202560424805,0.35980870226694167,0.35399568999903097,0.4434037075766253,0.21861157328698638
0.7993760694188463,0.2006239305811537,5.520472049713135,6.128513336181641,0.28051287222251275,0.24386454652903716,0.35672175555017566,0.15741469422513776
0.7328266682725735,0.2671733317274265,3.035827875137329,1.711219072341919,0.4970696106522407,0.6743387130514891,0.582141305302757,0.37179570486684016
0.8174358411866238,0.1825641588133761,7.702604293823242,9.02967357635498,0.1697225587568877,0.12503530054959133,0.22616638402224518,0.0849851350006397
0.7413564078025587,0.2586435921974412,0.911157488822937,4.607797145843506,0.810744947974146,0.3461148917521675,0.8565833501498865,0.2144007750659783
0.7249893479515781,0.2750106520484219,0.9569183588027954,2.213895320892334,0.8022471152529809,0.600634767998146,0.849796839956837,0.3393220760041434
0.8031023729233303,0.1968976270766697,2.772552490234375,1.5687410831451416,0.528134758527755,0.6968284789109235,0.611771773011879,0.381420369909096
0.7423893049021072,0.2576106950978928,7.0916056632995605,7.864229679107666,0.1953617035562335,0.16352231697500894,0.25744722822203625,0.10924944133226554
0.7939828983087744,0.2060171016912255,7.69351863861084,4.185274124145508,0.17007799840740265,0.3814807146791529,0.22660470430856844,0.2331077112123906
0.7759741674676308,0.2240258325323691,2.012502193450928,0.3866674304008484,0.6291435964925287,0.9148149577561657,0.7041137719526563,0.4686024904808024
0.7455835325229334,0.2544164674770666,14.539337158203123,16.11914825439453,0.03516141015227948,0.024439098093776212,0.04985574112577845,0.017417110041969212
0.7794360690262785,0.2205639309737215,6.432409763336182,7.240155220031738,0.22738354010051381,0.18879238721071953,0.29558614137069966,0.12474839114375394
0.7384912585745764,0.2615087414254236,2.072591543197632,0.441521555185318,0.6204986567518873,0.9033329346526512,0.6964378247913943,0.4642639713367988
0.7675861414102265,0.2324138585897734,12.203722953796388,13.795628547668455,0.06020432681516673,0.04172892004759319,0.08434233353887358,0.029489953307728575
0.7798562698782673,0.2201437301217327,4.465810298919678,4.474192142486572,0.3576176706825836,0.35692813747690677,0.4410772481607311,0.22017215903315074
0.7788039683049468,0.2211960316950532,3.0395102500915527,1.9828073978424072,0.49664832486914007,0.6334600930160219,0.5817352637669951,0.35396560439712016
0.7423135522938561,0.2576864477061439,4.564958095550537,1.686173915863037,0.34954588230023526,0.6782387649882434,0.4324740268542317,0.3734739921438118
0.7565536948937702,0.2434463051062297,1.173046350479126,3.2862772941589355,0.7633001802741406,0.46921541408563144,0.8182780967389055,0.2775229685560671
0.7512194478646141,0.2487805521353858,2.9959559440612797,1.7392325401306152,0.5016541456548742,0.6700029979764015,0.5865525759656511,0.369925346308288
0.7509605657491161,0.2490394342508839,3.601316452026367,2.8776252269744877,0.43638353374476135,0.5155104546726345,0.5224410196016063,0.2999019022578678
0.7751645966480567,0.2248354033519433,1.5454853773117063,1.7873201370239258,0.700569881219329,0.662625257948188,0.7660182916776955,0.3667315168372695
0.7490808482783783,0.2509191517216217,4.651986122131348,4.585797309875488,0.3426110672991449,0.3478726367591969,0.42504143987827747,0.21534208987824355
0.7446722843728187,0.2553277156271812,14.369343757629396,15.937519073486328,0.03656500391306852,0.02548285556311371,0.051810591973059865,0.018151686230271215
0.7887774714086206,0.2112225285913793,3.5979197025299072,3.084969282150269,0.4367249761143532,0.49147685642552896,0.522783921524028,0.2883707956152521
